Id,SalePrice
1648,132550.9967684136
1649,148105.6407361958
1650,110282.38083646396
1651,121611.97094271006
1652,111188.96326124115
1653,113119.30004001835
1654,143476.39545832883
1655,144548.41689657088
1656,140615.75825365496
1657,144860.24036726053
1658,145063.4034113066
1659,123574.13939983395
1660,149968.16655536654
1661,453238.28814851557
1662,358567.88686343457
1663,356311.72346234514
1664,498468.2327384672
1665,298603.82230924343
1666,302134.8646601946
1667,353046.62532507983
1668,337547.99916110333
1669,294928.1768744081
1670,334951.1277060826
1671,254238.3414811405
1672,419888.45519224805
1673,285911.78084552
1674,240859.21782307525
1675,184849.4242020293
1676,188121.18968145846
1677,202309.8970172717
1678,418833.19081343163
1679,354228.54854809033
1680,300902.14248377236
1681,235476.9544725265
1682,285160.65803662565
1683,182735.57014742063
1684,189296.3183703713
1685,181619.5231598435
1686,173102.7495108719
1687,179950.5802309567
1688,196623.3758073859
1689,200271.44408608807
1690,210776.0621839891
1691,202249.95622498897
1692,264713.34090731025
1693,177938.68622634345
1694,186291.0347631708
1695,169698.82708324093
1696,280420.7191408688
1697,178826.1136389432
1698,332921.0844321173
1699,343259.2422834496
1700,240507.54948971677
1701,265194.87156893243
1702,246746.3459844819
1703,250684.84342466065
1704,273141.721454844
1705,244263.86366796415
1706,387248.4233912296
1707,206775.33193964628
1708,202911.14156805075
1709,273745.3630051166
1710,221100.5706221025
1711,272210.6629017095
1712,260676.63339860897
1713,271990.05070340703
1714,217011.8654067864
1715,206547.71910086856
1716,181714.24868701387
1717,182240.17452624
1718,134230.6467488811
1719,201749.86106881328
1720,256874.89787015843
1721,173664.78767564852
1722,128161.82574323514
1723,161021.21222814446
1724,205622.35381380632
1725,233559.13233905923
1726,184500.320182481
1727,147301.6940227355
1728,191778.94340876085
1729,161090.10465294693
1730,168366.15952710205
1731,127281.91774331269
1732,131708.71072856785
1733,112050.98153899093
1734,120687.99533601232
1735,147907.5264716645
1736,116603.24056677285
1737,305880.5889174632
1738,228522.88191821857
1739,265385.0572909274
1740,210953.5431095127
1741,186832.8127208377
1742,161942.7442681776
1743,177300.99850112022
1744,295959.507539515
1745,197939.63291292684
1746,183654.9171813376
1747,216719.034235763
1748,230103.993174851
1749,148607.58427232588
1750,123582.62860567163
1751,265789.5687933857
1752,118093.0184169824
1753,146534.86965287858
1754,196883.83742375195
1755,165227.28511078138
1756,135933.43200229175
1757,118751.49363917882
1758,144711.96000072497
1759,156467.07279740318
1760,164669.2457776925
1761,139156.76288456624
1762,169648.59382161626
1763,182187.53740853793
1764,107328.97270581061
1765,163036.29005079943
1766,195161.67281737286
1767,234510.32049374582
1768,141481.17202491133
1769,178368.88228450273
1770,163888.64603416136
1771,105915.54322719733
1772,132158.08910142057
1773,125715.93226373305
1774,139166.72902192725
1775,143788.7603141734
1776,124927.17933292412
1777,110198.23068820966
1778,140567.57339267625
1779,120108.87093767765
1780,184352.54489944223
1781,124522.39667366394
1782,90068.25611798173
1783,143951.8944064327
1784,103620.44795781688
1785,121839.77139892118
1786,133350.54906906793
1787,172257.84135799351
1788,69579.3349271322
1789,99721.95574532545
1790,79289.41921707802
1791,199098.96519200978
1792,159650.40486517
1793,132685.46003046085
1794,159045.17861662575
1795,129066.47847553427
1796,137647.71769372487
1797,117232.8599210882
1798,116877.21731228963
1799,103823.24796335651
1800,123524.94295511807
1801,122246.77036737422
1802,133832.4970564526
1803,146660.5696350587
1804,137469.40585993472
1805,141866.19313564003
1806,136033.93795136895
1807,137383.59362264146
1808,118798.36765132695
1809,115839.0701458211
1810,139149.38102073324
1811,95941.57414688844
1812,91966.76984697275
1813,117475.2788370582
1814,94929.32013103325
1815,57788.166403291
1816,109781.46845889237
1817,101540.2032334666
1818,144508.2770731373
1819,133840.22708769326
1820,77513.7533811667
1821,121481.79967826523
1822,155473.19945074592
1823,55515.2768115522
1824,125462.3374150793
1825,133005.44887118414
1826,104030.06603968175
1827,92827.03834133878
1828,129294.44684480406
1829,127068.57418171708
1830,144292.2589716269
1831,139793.92444217321
1832,76253.04630912414
1833,143706.11266987977
1834,134399.7547065538
1835,109350.5829836277
1836,120118.22109428394
1837,82135.6651775355
1838,122993.02689173544
1839,119359.33429899941
1840,131093.96328654917
1841,122734.48850414625
1842,90451.07699973423
1843,120534.08165404391
1844,139259.5815154343
1845,133929.88497749536
1846,155902.96027899487
1847,161130.44197112965
1848,57913.592662442614
1849,115969.70985940125
1850,115005.81625812687
1851,146530.45020498458
1852,127478.08890919387
1853,121554.17993666118
1854,163485.0516613532
1855,143057.02905740566
1856,222427.20644650736
1857,133548.76568886745
1858,134905.4349754922
1859,120035.95610488519
1860,146039.37421350658
1861,119991.9337853948
1862,344966.1351554593
1863,342072.73064633977
1864,342114.49024228944
1865,330201.97411235573
1866,333252.9471361123
1867,231231.12719624263
1868,290931.5917664796
1869,209542.24097111472
1870,225547.6738301078
1871,247365.17976326047
1872,178806.07597966233
1873,228065.2772321648
1874,152035.07586992576
1875,196319.0276348717
1876,192624.32718404327
1877,207388.90777708715
1878,204956.4509282174
1879,118439.25720050898
1880,130913.79000587702
1881,239520.12221724368
1882,247485.43297227973
1883,179296.81735027258
1884,198490.64790320946
1885,230955.29710328186
1886,274796.8663023801
1887,220769.65802546492
1888,276417.9231081733
1889,168993.91121427107
1890,115609.54706037762
1891,142829.6349252692
1892,98125.22819257948
1893,120549.9531505459
1894,123638.02716278651
1895,126682.29338547053
1896,127993.06319508617
1897,108406.64135499524
1898,124098.91154908075
1899,151777.11697274988
1900,144451.57310991394
1901,149343.82563668324
1902,126720.36325548105
1903,206300.98882510592
1904,120637.46710586346
1905,190085.00808818152
1906,143659.8786556135
1907,188529.12699401125
1908,121227.96620008352
1909,143855.8575619314
1910,130891.17848937713
1911,192522.20456707614
1912,280076.9385708677
1913,143202.2821395066
1914,81664.956015513
1915,272672.8449217076
1916,61784.345195287126
1917,239286.82110818662
1918,147228.6894854073
1919,183178.42793224778
1920,147740.1870644628
1921,365572.9489814881
1922,303579.36298015306
1923,229838.85049189493
1924,217451.86069635773
1925,194495.24730685633
1926,359057.8516502283
1927,133818.34244452973
1928,160189.1923893512
1929,120482.89253858646
1930,126941.79674669096
1931,144815.339798466
1932,139860.9332084811
1933,167202.02447137752
1934,179395.3035607651
1935,170838.3976967971
1936,180111.66488454127
1937,182144.8762809455
1938,172544.22721543792
1939,227546.29962022445
1940,181905.15449226048
1941,171440.08851615016
1942,185667.19466287672
1943,200731.97751518406
1944,322934.0225103477
1945,343701.5325375427
1946,157841.84042889826
1947,248625.51945515577
1948,168685.19781347108
1949,250314.24870444133
1950,194618.22866101062
1951,250705.82292755158
1952,215879.59793986924
1953,176992.22699051973
1954,181173.0854664176
1955,130301.3858766681
1956,355672.1349881452
1957,149966.78550802552
1958,306737.76015490975
1959,139194.28373493365
1960,109832.3661318769
1961,118571.2497120365
1962,107183.87308216332
1963,117009.33816455855
1964,109615.29342819202
1965,145921.63860968617
1966,142966.39527101387
1967,275803.4153518287
1968,392215.3597459861
1969,348251.9321895402
1970,357888.6438435815
1971,477667.1724641386
1972,357986.97600814165
1973,273747.6310156187
1974,320498.69175522984
1975,359104.8311811757
1976,269051.729196194
1977,335481.41023109463
1978,323711.0427799945
1979,308030.2077985717
1980,183455.7999011116
1981,313918.8710890999
1982,208443.50447030377
1983,193209.95574964228
1984,172619.52615879712
1985,226020.96618797746
1986,215928.58358352183
1987,188371.489069894
1988,181713.60423932216
1989,201890.39542418372
1990,218869.27648750794
1991,219677.5495746817
1992,217040.2465970977
1993,182247.35472761566
1994,233594.0634141542
1995,186922.27979659577
1996,247117.61635953392
1997,307676.5477695369
1998,288035.42772634834
1999,274968.0333963596
2000,315161.4945662735
2001,293555.9950890677
2002,244787.21961125013
2003,256094.74185233514
2004,283720.1958462106
2005,222278.44455292344
2006,221379.41609955332
2007,258699.96027233504
2008,217960.15702933073
2009,189583.04450571077
2010,199598.87800120655
2011,144724.8212889929
2012,179962.97449301183
2013,171696.51874106113
2014,185325.46590917002
2015,190929.41152272423
2016,189802.4609187022
2017,195388.16876011904
2018,119822.85850476268
2019,145023.80346803062
2020,105540.73212966399
2021,94193.35403758458
2022,182021.81329439543
2023,134837.13148997974
2024,283253.2084835249
2025,355078.10522827413
2026,176430.71414859456
2027,160000.54280123112
2028,146706.03357628966
2029,168469.6870909955
2030,269536.8700910092
2031,239282.72062696714
2032,254748.87121377495
2033,256201.6614290423
2034,177996.38178489017
2035,220356.62335599805
2036,214319.13115572088
2037,218813.8458690576
2038,343322.3361977882
2039,200910.47321002738
2040,285093.8593129521
2041,286717.1890398067
2042,204966.8840130619
2043,186159.6556994013
2044,182251.02640737526
2045,209793.04775109122
2046,148826.03535777997
2047,139880.3000548587
2048,149930.01588955105
2049,148065.66924074368
2050,174142.10368801124
2051,113742.8321278648
2052,120291.2693974496
2053,155131.08719267912
2054,105117.23339510312
2055,142471.7690546505
2056,155273.536215658
2057,114136.2839216134
2058,203071.78993327013
2059,130702.87373261567
2060,179922.41072828643
2061,182742.0564177767
2062,121533.64862286931
2063,117151.27917467718
2064,126413.14803082934
2065,111877.30336345466
2066,160868.93563386542
2067,117689.37130808168
2068,147435.793747015
2069,83394.90106676913
2070,112378.32681705357
2071,98093.88666797397
2072,142620.9078154145
2073,137195.5447361939
2074,191927.68375589434
2075,142916.3443601296
2076,114155.42268084403
2077,153904.06964279636
2078,120611.86045575286
2079,140573.81554348132
2080,124968.15931713593
2081,123086.78597501725
2082,110030.04755020628
2083,134218.96604588386
2084,111323.48215207907
2085,120559.8047319964
2086,118682.17229184673
2087,133406.3861446027
2088,98257.34153676499
2089,88431.9534630037
2090,127421.59253417395
2091,102603.70502424924
2092,124099.47371712101
2093,109568.66948931181
2094,115686.9856419424
2095,151021.54342959909
2096,86987.61039277143
2097,102447.37502435652
2098,138279.2802822676
2099,58744.10859180364
2100,66207.84067853822
2101,105081.07494760542
2102,140869.9864815317
2103,103303.4093621184
2104,143023.07461667687
2105,127816.8241080059
2106,56350.09844364393
2107,188514.49663454882
2108,116868.75333995304
2109,106744.62496878143
2110,115473.04955768418
2111,157339.37085237136
2112,122662.00495270599
2113,120421.33494912928
2114,126762.02212279801
2115,154916.92225163674
2116,111922.52803890643
2117,135631.4701945269
2118,122341.82371789157
2119,121021.66803806402
2120,124687.44519381758
2121,-1.0
2122,109604.49711941865
2123,86897.60520684473
2124,149254.54212860574
2125,130701.95445000868
2126,138820.94909003505
2127,153531.66576351278
2128,124846.63634438669
2129,88002.61542945332
2130,120624.6037850832
2131,145551.2453148971
2132,112996.65989670207
2133,126645.70317229752
2134,126297.0626390341
2135,106610.60601813822
2136,67962.91830601708
2137,100948.58747694723
2138,136142.96141215187
2139,156726.09433303511
2140,139445.88798039404
2141,175273.9135762578
2142,123801.50871451429
2143,144821.97343220413
2144,116993.04370791683
2145,148348.48171646355
2146,165756.67387526992
2147,142024.15347793707
2148,136994.83059458365
2149,156877.310668838
2150,221424.79279208512
2151,125703.86111590902
2152,166829.4448236554
2153,186335.69433085105
2154,100215.68082770822
2155,141174.48066289377
2156,263763.32422204886
2157,237561.7741078062
2158,234852.3238643075
2159,219333.84298277306
2160,188831.37630011016
2161,250321.962438208
2162,377059.33336709905
2163,373119.106180125
2164,251667.86014613445
2165,193196.84492066462
2166,158613.3737998304
2167,214441.67978435944
2168,191571.5491331496
2169,187112.98572134494
2170,206930.87430227455
2171,160059.43882674738
2172,126397.77029576089
2173,170799.65136364131
2174,223290.2460102448
2175,293497.08738781186
2176,288539.7242061697
2177,231604.01699006182
2178,215255.9320586178
2179,139483.59486807114
2180,186599.04954655856
2181,190145.99031143426
2182,221511.1113719575
2183,190948.98101906976
2184,115191.98243657849
2185,131463.3755360746
2186,151590.5805768714
2187,168893.96239550706
2188,162510.6880969848
2189,301041.73780708207
2190,72161.24103264512
2191,77300.04135500835
2192,87234.37590272813
2193,108227.01250304101
2194,110232.15505417678
2195,102992.35918710292
2196,103296.18695786539
2197,116706.20388455896
2198,165238.94599615913
2199,191398.49261448282
2200,131665.477213837
2201,129618.56468177674
2202,200135.9255104139
2203,119190.03499216346
2204,155453.90678626703
2205,110069.77215665087
2206,124453.56762783095
2207,192473.88250234327
2208,244473.1561556621
2209,192542.8611741577
2210,126190.69610082138
2211,115675.7361133184
2212,130824.5526316978
2213,110575.31185672496
2214,136749.6090905177
2215,106249.28059733602
2216,143704.39955781025
2217,67266.47402628582
2218,104888.5148723649
2219,95486.5648741774
2220,79179.92315251994
2221,275020.20590598363
2222,247832.34715188277
2223,288023.30715524865
2224,221687.74088793533
2225,115406.2713998119
2226,180387.52193574017
2227,208953.45359037066
2228,266857.00969248044
2229,245561.8640395746
2230,146763.86745410474
2231,210939.14023243287
2232,188772.68910149467
2233,170190.40357698264
2234,254530.05354341745
2235,220279.00652480047
2236,260676.3847971637
2237,315078.2216134659
2238,196412.11825900644
2239,117915.56263907976
2240,155062.97787487993
2241,150734.2280237548
2242,125849.65406379633
2243,135959.51183204562
2244,112899.025075397
2245,107101.41690444862
2246,138479.32988137446
2247,131646.74160548666
2248,125191.50809088071
2249,127299.33409694632
2250,132946.43551599738
2251,97948.80649169444
2252,175952.59441471743
2253,158124.87514526182
2254,175076.93793240492
2255,184874.2162381378
2256,175163.28654779232
2257,209850.6898292627
2258,170762.55760587507
2259,179652.3191292124
2260,125547.14639303034
2261,184137.0030959729
2262,188545.87127169853
2263,353383.54156641633
2264,519346.67674126563
2265,156877.89976253084
2266,259794.95520624792
2267,312790.3900550959
2268,401703.01456193137
2269,153807.017560559
2270,201630.5573951849
2271,221020.48510900713
2272,238112.2021622937
2273,166753.20768564538
2274,178330.37851958684
2275,158500.29990493503
2276,203156.79652856008
2277,189427.9182251345
2278,147685.65679167668
2279,126604.30137301935
2280,114695.57299668922
2281,171238.6689105364
2282,183416.34563918048
2283,119228.89495720017
2284,125326.13620173719
2285,140177.8548098946
2286,123658.09951705953
2287,350251.1255541388
2288,262272.00165538036
2289,325575.8082226947
2290,413419.4773478848
2291,317260.8867423736
2292,426694.71115184884
2293,451547.9751939664
2294,363907.6033901679
2295,478626.74748153746
2296,251579.7768465013
2297,328526.03068385774
2298,325686.9550193532
2299,353868.81619491987
2300,299919.7961535507
2301,305954.34610072174
2302,241791.3250495616
2303,245028.19106486978
2304,240306.69373125257
2305,191938.35742434827
2306,186413.0729445663
2307,197059.69823959653
2308,216224.74148433984
2309,268043.74518392305
2310,201662.25782966
2311,202546.97057436992
2312,179984.22531805924
2313,179146.02334866908
2314,184599.7500739584
2315,185717.85933301985
2316,203807.63794911344
2317,189276.08339250262
2318,183410.97238148996
2319,190638.39926137833
2320,192774.3666485525
2321,241825.52701531193
2322,196073.51234513035
2323,187004.97355160362
2324,196123.84281754185
2325,220307.38822453938
2326,184748.2355665122
2327,205840.7877863675
2328,226445.88000028362
2329,193896.43655878492
2330,188299.99791566844
2331,339820.4955802955
2332,378599.15488876414
2333,319208.3296661015
2334,242626.16254514028
2335,275576.1545631463
2336,283509.8490279173
2337,197529.1344087796
2338,262777.0636396643
2339,222829.4188246039
2340,388284.5207924364
2341,217159.30951008666
2342,238317.3672366568
2343,227358.09764897378
2344,214534.5019796536
2345,230200.17142257185
2346,216191.8601034294
2347,197875.62633311204
2348,244228.20321587526
2349,181786.33835712876
2350,309505.4557600419
2351,251250.3042881906
2352,254764.09390484536
2353,241219.56685085336
2354,138071.5489184439
2355,144172.43430763978
2356,157746.44223710106
2357,198203.20853693713
2358,192714.8560444783
2359,133543.8264845792
2360,122261.35159328987
2361,146840.29122226645
2362,263602.10155897023
2363,144479.54124099365
2364,169348.35930250783
2365,228966.0030491951
2366,204609.31646527536
2367,228858.6565389546
2368,209667.2381912948
2369,211987.97087609558
2370,173398.66350929535
2371,158733.23627935583
2372,195803.4027478955
2373,301278.95517306804
2374,317190.501026225
2375,228025.62753701097
2376,284934.60313984123
2377,337805.8080882476
2378,158543.67419108024
2379,208857.19505071858
2380,164478.2809092715
2381,175069.73239673
2382,231530.6633458379
2383,208024.99153205205
2384,243977.0025201464
2385,170786.76332152556
2386,137829.91249475066
2387,128344.67185610243
2388,109930.7561546605
2389,116489.5706321036
2390,146596.37145350833
2391,140822.9735634884
2392,114341.15961895065
2393,178907.5077318078
2394,134927.66226895663
2395,204613.74356142717
2396,150823.15606816614
2397,218661.2184889809
2398,129414.01233648381
2399,64376.21470997863
2400,69697.08952604383
2401,124865.57267457493
2402,137443.8638286827
2403,143713.69771894393
2404,158138.90964756682
2405,164632.8357398933
2406,147320.08033255886
2407,132749.9753517642
2408,160859.40964642083
2409,119649.3964491776
2410,186758.47135440225
2411,112650.36660605266
2412,151715.6481809139
2413,122953.10133308874
2414,145129.75462278412
2415,134521.31110367476
2416,121656.88129246807
2417,134474.45315310126
2418,130539.93847272101
2419,124174.12043610412
2420,121616.94002665838
2421,295222.74825757765
2422,103865.49553143249
2423,110305.94899966377
2424,154478.6180794035
2425,181592.40207825304
2426,120762.95099416963
2427,117420.04500532596
2428,176074.85996510377
2429,114250.95692253861
2430,136064.0312332796
2431,109163.89171392522
2432,140370.9159396264
2433,140783.45707615928
2434,129312.41219881336
2435,142452.80759391957
2436,121485.74967477121
2437,107948.6377465299
2438,127595.54883037347
2439,111614.7709315662
2440,127666.4313317977
2441,97668.54537244879
2442,104530.35297841251
2443,137709.44580144892
2444,130260.86591629755
2445,93587.57734327686
2446,131809.45558781075
2447,184006.6221568831
2448,128821.4501484147
2449,121606.70850187217
2450,149044.54993050822
2451,123707.898327627
2452,179137.4224304202
2453,100094.3304823416
2454,124891.0886090393
2455,119790.79495269294
2456,139969.57393550675
2457,128574.47674078777
2458,131609.5529471336
2459,109017.90346574261
2460,144156.48582765282
2461,128233.52728476089
2462,132400.97605008856
2463,127033.62905618346
2464,166590.03911915392
2465,136032.01629448752
2466,117814.13763665751
2467,150635.3992734397
2468,83423.15729809647
2469,76209.939178633
2470,194252.51647348894
2471,228555.57486007488
2472,145840.46412546883
2473,107576.04459486347
2474,65529.70924199921
2475,227994.45768586194
2476,109215.48604101564
2477,119012.71483540499
2478,150060.32768051472
2479,98903.36282464
2480,149149.7090995512
2481,123136.63361518669
2482,134640.48958732592
2483,107895.02117718592
2484,122497.35940202331
2485,129324.82986747331
2486,138487.88961740362
2487,165438.86503604366
2488,177409.2110740725
2489,152303.30439291624
2490,151060.84522410503
2491,105284.05391773155
2492,201177.03348800936
2493,154710.06576270354
2494,143223.18730253895
2495,86249.55601763361
2496,232666.6162703959
2497,155097.3176879725
2498,108698.5389760973
2499,87386.53794123858
2500,121296.74650714545
2501,143845.54276386107
2502,139735.72206163296
2503,92669.82190941901
2504,464373.96029296407
2505,219215.3060470483
2506,263278.93962705694
2507,293736.59713468835
2508,264557.4744878121
2509,220041.01473283995
2510,222825.47418631526
2511,178616.20278587125
2512,198542.83549468595
2513,232955.15382669726
2514,286012.00377819146
2515,143484.04107778685
2516,177789.07153727865
2517,143452.37940348047
2518,155259.74675346955
2519,217223.3776427593
2520,210595.6740116063
2521,188552.94589493694
2522,226793.67492840986
2523,118673.73322838213
2524,133259.17808605178
2525,140720.3846068545
2526,131305.55370496045
2527,116063.5005511168
2528,128922.49164256488
2529,136416.2948101579
2530,128723.2000652026
2531,249886.61321644962
2532,221639.46336364487
2533,198767.52115826608
2534,230397.7845593244
2535,288712.22377833206
2536,235240.19509548403
2537,228311.92744759613
2538,188792.45952942318
2539,193603.1407080749
2540,184516.45918487496
2541,186733.14838116293
2542,160984.78838520427
2543,112446.0170724128
2544,117034.30554825593
2545,126748.31688759936
2546,129933.71307739677
2547,148893.47745246845
2548,163863.50851089566
2549,156039.92363772457
2550,1300863.045821381
2551,146482.67889270227
2552,137310.00457565254
2553,76996.86489838535
2554,87084.97292305387
2555,120767.57585709334
2556,98602.91641663312
2557,104517.7555570362
2558,131444.59033827684
2559,117067.36178262884
2560,142043.80293490845
2561,141058.8341478176
2562,122757.78725999537
2563,127989.10759862291
2564,190442.51105626003
2565,130177.10924072543
2566,134139.72812285152
2567,121081.03538064941
2568,182082.0917185353
2569,207427.3243908083
2570,124122.4397186633
2571,167895.78320288277
2572,155925.03641355454
2573,206447.35745278792
2574,212957.25279709473
2575,139676.46576634605
2576,116541.53605329954
2577,113179.28706423186
2578,97112.60007806412
2579,60830.94267361807
2580,107700.62667010083
2581,121948.32175811382
2582,137920.84135429384
2583,255436.18673189502
2584,185419.17341645737
2585,188041.52168167432
2586,215608.74013494118
2587,203389.62529150248
2588,146533.26256549507
2589,159652.14629631277
2590,218379.86768559625
2591,236122.28076506793
2592,217485.83465661434
2593,245953.47316329236
2594,187781.77170315885
2595,209023.67851133048
2596,294923.4217529855
2597,195269.44953980338
2598,290299.4308590841
2599,343845.79637068225
2600,441317.4604252907
2601,147555.0192733463
2602,93008.70044813854
2603,101667.78770029618
2604,94635.3218491968
2605,93233.23478869797
2606,142536.09378095213
2607,239841.30324389721
2608,197719.58356058065
2609,182515.77765973774
2610,109164.02510206586
2611,99674.47785164166
2612,160070.9210445045
2613,137745.62401181727
2614,124950.62248385606
2615,166171.16018868645
2616,156720.28392649165
2617,181078.49093523057
2618,191223.29574411083
2619,202255.7065877175
2620,191863.9172374848
2621,175942.11231928883
2622,182738.0970969097
2623,233891.0352094243
2624,315256.5523578416
2625,285485.96128145297
2626,185560.5811569072
2627,161197.86302634623
2628,410525.5580380877
2629,478371.91376222105
2630,337838.16634959716
2631,480187.49562758487
2632,392484.84770906984
2633,266488.7464024522
2634,401296.12268941797
2635,166697.62630422806
2636,188542.01658473705
2637,186286.95968724767
2638,269027.8274189382
2639,184978.27987437084
2640,156453.36384886323
2641,107275.92287742555
2642,184095.97583426768
2643,114344.75475877672
2644,124805.272184452
2645,124490.2294210398
2646,107187.32304447824
2647,118210.95155453646
2648,144868.5684881199
2649,157362.15688013932
2650,142281.51318256394
2651,145749.00948342224
2652,397758.8034296638
2653,242819.49853950058
2654,241908.81094027177
2655,384499.11556112015
2656,323491.0513937059
2657,337477.0954728428
2658,284217.2421164952
2659,296599.4769231967
2660,355948.65563640307
2661,325591.08101633744
2662,337488.96368610486
2663,289290.5913153573
2664,261559.9552117253
2665,298045.4626407073
2666,265063.02733907267
2667,186665.72810161277
2668,194703.6655549816
2669,186917.08236111436
2670,284121.62779703975
2671,197563.41066229556
2672,202844.45132860116
2673,202762.71767389082
2674,206267.10229802722
2675,173533.43812825947
2676,204347.34330149236
2677,205581.9126382586
2678,262794.2149578526
2679,268185.74385594623
2680,270847.30403318914
2681,406005.3470533701
2682,313218.92255413946
2683,567323.5515472428
2684,301280.9035881589
2685,343929.1898447457
2686,250578.5981522892
2687,289447.84821148124
2688,224527.5503330522
2689,209146.09754792406
2690,439688.3513587712
2691,186718.59061751602
2692,139012.51014315695
2693,206468.98511694872
2694,144652.5161963307
2695,199960.28116468893
2696,190713.83036952678
2697,182171.80298687035
2698,207860.53625607432
2699,166378.89102098788
2700,150948.913123605
2701,169364.92942790905
2702,124703.66289528496
2703,147350.78197945055
2704,137815.74172282085
2705,115793.16016205231
2706,120061.4261753671
2707,139135.1409359128
2708,124256.04779693465
2709,104352.61570360052
2710,128993.74991919317
2711,224062.1195729014
2712,372565.24894993205
2713,172524.09134536938
2714,159350.2635672348
2715,157499.51970712186
2716,157133.84091188366
2717,194445.8215488321
2718,230735.76389130548
2719,165704.4765598029
2720,197710.756743818
2721,136855.34767179308
2722,167941.32818087505
2723,149700.90962259847
2724,130944.90478037833
2725,132488.11015083833
2726,146944.53455444094
2727,165422.37336168712
2728,194814.30131077045
2729,150779.88078816797
2730,144701.1870715773
2731,139973.5493820663
2732,123935.73536501022
2733,157289.05538725457
2734,145973.52506732056
